"station_id","station_name","station_address","lat","lon","source","create_year"
"08BEAC0A0704","臺南市市立崇明國中",,,,"Tainan19","2019"
"74DA38F20BC0","高雄市市立維新國小","高雄市維新國小 高雄市永安區維新路光明九巷69-10號","22.802","120.247","Kaohsiung18","2018"
"74DA38F2100E","高雄市市立北嶺國小","高雄市北嶺國小 高雄市路竹區民治路85號","22.823","120.269","Kaohsiung18","2018"
"74DA38F7C5CE","新北市汐止國中","N/A","25.066","121.656","NewTaipei18","2018"
"74DA38F21038","新竹縣縣立興隆國小","[302]新竹縣竹北市文興路88號","24.815","121.015","HsinchuCounty","2018"
"08BEAC0A05A2","雲林縣縣立下崙國小","雲林縣口湖鄉下崙村福安路九一號","23.6129488","120.1592585","Yunlin19","2019"
"74DA38F20FBE","高雄市市立西門國小","高雄市西門國小 高雄市內門區內東里柿子園24號","22.643","120.32","Kaohsiung18","2018"
"08BEAC09FF22","臺南市市立喜樹國小","臺南市南區喜東里喜樹路133號","22.93516976","120.1862816","Tainan19","2019"
"08BEAC09FFA2","嘉義縣縣立布新國小","嘉義縣布袋鎮岑海里文昌街61號","23.378922","120.152459","ChiayiCounty19","2019"
"74DA38F21046","高雄市市立甲圍國小","高雄市甲圍國小 高雄市橋頭區甲北里甲昌路250號","22.735","120.294","Kaohsiung18","2018"
"08BEAC0A05AE","臺南市市立大光國小","臺南市北區長榮路五段277號","22.98548962","120.2168919","Tainan19","2019"
"74DA38F7C2A2","新北市崇林國中","N/A","25.067","121.37","NewTaipei18","2018"
"08BEAC0A061C","臺南市市立後甲國中","臺南市東區林森路二段260號","22.99626569","120.2252283","Tainan19","2019"
"08BEAC09FFFC","臺中市立翁子國小","臺中市豐原區豐勢路二段290巷3號","24.26254724","120.7431098","Taichung19","2019"
"74DA38F210B6","高雄市市立金竹國小","高雄市金竹國小 高雄市內門區金竹里吉民28號","23.009","120.514","Kaohsiung18","2018"
"74DA38F208FE","屏東縣私立陸興高中附設國中","[900]屏東縣屏東市豐田里廣東路150號","22.725","120.542","Pingtung","2018"
"74DA38E2B614","嘉義縣備品","嘉義縣","23.474","120.437","Backup2017","2017"
"74DA38F20C2A","高雄市市立壽齡國小","高雄市壽齡國小 高雄市彌陀區文安里國校路1號","22.795","120.234","Kaohsiung18","2018"
"74DA38F20BC4","高雄市市立後紅國小","高雄市後紅國小 高雄市岡山區岡燕路二巷八八號","22.792","120.302","Kaohsiung18","2018"
"74DA38F21060","高雄市市立屏山國小","高雄市屏山國小 高雄市左營區海功東路2號","22.694","120.301","Kaohsiung18","2018"
"08BEAC09FFC6","臺中市立東山高中","臺中市北屯區景賢6路200號","24.16621833","120.7131183","Taichung19","2019"
"74DA38F20BC8","高雄市市立八卦國小","高雄市八卦國小 高雄市仁武區八卦里永仁街555號","22.689","120.333","Kaohsiung18","2018"
"74DA38F20EFC","高雄市市立太平國小","高雄市太平國小 高雄市小港區營口路1號","22.571","120.371","Kaohsiung18","2018"
"74DA38F21190","宜蘭縣縣立大同國中","[267]宜蘭縣大同鄉太平村一鄰泰雅路四段35號","24.574","121.478","Ilan","2018"
"74DA38F7C482","新北市竹圍高中","N/A","25.146","121.462","NewTaipei18","2018"
"08BEAC0A000C","臺中市立草湖國小","41263臺中市大里區西湖路32號","24.07841959","120.6902319","Taichung19","2019"
"08BEAC0A06FA","臺南市市立南化國小","臺南市南化區南化里17號","23.04414428","120.4703868","Tainan19","2019"
"74DA38F2109A","市立南湖國小","臺北市內湖區葫洲里康寧路3段200號","25.066","121.611","Taipei18","2018"
"08BEAC0A02BA","桃園市市立建德國小","桃園市桃園區延平路265號","24.97663333","121.314715","Taoyuan19","2019"
"08BEAC0A0102","臺中市立東平國小","臺中市太平區中興東路213號","24.13319483","120.7161358","Taichung19","2019"
"08BEAC09FFC8","臺中市立旭光國小","臺中市烏日區健行路501號","24.1104395165","120.594264083","Taichung19","2019"
"74DA38B053B8","嘉義崇仁醫護管理專科學校","[600]嘉義市盧厝里紅毛埤217號","23.62","120.459","Chiayi","2017"
"08BEAC0A003C","臺中市立和平國小","臺中市和平區南勢里東關路三段54號","24.17113971","120.8956432","Taichung19","2019"
"74DA38F20C72","苗栗縣縣立西湖國小",,"24.557","120.757","Miaoli","2018"
"08BEAC09FFCC","臺中市立日南國中","臺中市大甲區中山路二段69-11號","24.37843883","120.6513366","Taichung19","2019"
"08BEAC09FF42","臺中市立光正國中","臺中市大里區鳳凰路68號","24.09505491","120.7188797","Taichung19","2019"
"74DA38F20A2A","高雄市市立鹽埕國中","高雄市立鹽埕國民中學 高雄市鹽埕區育仁里新樂街46號","22.623","120.288","Kaohsiung18","2018"
"08BEAC0A02BE","嘉義縣縣立大吉國中","嘉義縣民雄鄉大崎村內埔仔2之1號","23.51533835","120.487405","ChiayiCounty19","2019"
"74DA38F20CFC","屏東縣縣立琉球國小","[929]屏東縣琉球鄉大福村中正路293號","22.337","120.368","Pingtung","2018"
"08BEAC0A02C0","雲林縣縣立九芎國小","雲林縣林內鄉九芎村文化路十號","23.7440072","120.6027297","Yunlin19","2019"
"08BEAC09FF44","臺中市立中坑國小","臺中市和平區中坑里中坑巷41號","24.236745532","120.879840888","Taichung19","2019"
"08BEAC0A02C2","臺南市市立建功國小","臺南市七股區十份里74之1號","23.0940134","120.0989559","Tainan19","2019"
"08BEAC09FF6E","桃園市楊梅高中","桃園市楊梅區高獅路5號","24.92166732","121.1487916","Taoyuan19","2019"
"74DA38F2106C","高雄市市立小林國小","高雄市小林國小 高雄市甲仙區小林里五里路24之2號","23.148","120.632","Kaohsiung18","2018"
"08BEAC09FFF6","臺中市立中港高中","臺中市梧棲區文昌路400號","24.2444389","120.5419683","Taichung19","2019"
"08BEAC09FFC2","雲林縣縣立明倫國小","雲林縣東勢鄉月眉村中山路十號","23.68272006","120.284779","Yunlin19","2019"
"74DA38F20D06","高雄市市立福誠國小","高雄市福誠國小 高雄市鳳山區忠誠路145號","25.062","121.451","Kaohsiung18","2018"
"08BEAC0A02D0","雲林縣縣立北辰國小","雲林縣北港鎮新街里成功路卅號","23.57729852","120.3022456","Yunlin19","2019"
"74DA38F20D2C","市立瑠公國中","臺北市信義區福德街221巷15號","25.038","121.585","Taipei18","2018"
"74DA38F20866","台東縣縣立椰油國小","[952]臺東縣蘭嶼鄉椰油村忠孝街1號","22.045","121.517","Taitung","2018"
"08BEAC0A0478","桃園市市立樂善國小","桃園市龜山區樂善里11鄰樂安街71號","25.0525339","121.3824657","Taoyuan19","2019"
"74DA38F20EDC","屏東縣縣立內埔國中","[912]屏東縣內埔鄉文化路262號","22.611","120.57","Pingtung","2018"
"08BEAC0A0772","桃園市市立大埔國小","[333]桃園市龜山區振興路1169號","25.03019213","121.3748073","Taoyuan19","2019"
"74DA38F2103E","新竹縣備品","[307]新竹縣芎林鄉文林村四鄰文山路288號","24.774","121.083","Backup2018","2018"
"74DA38F20BFE","高雄市市立忠孝國小","高雄市忠孝國小 高雄市鹽埕區大智路71號","22.621","120.285","Kaohsiung18","2018"
"74DA38F20FA2","澎湖縣縣立赤崁國小","[884]澎湖縣白沙鄉赤崁村370號","23.648","119.595","Penghu","2018"
"74DA38F20C44","屏東縣縣立東新國中","[928]屏東縣東港鎮興東里東新路1號","22.661","120.479","Pingtung","2018"
"08BEAC0A0764","桃園市市立龍壽國小","桃園市龜山區龍壽里龍校街30號","25.0109311","121.3876216","Taoyuan19","2019"
"74DA38C7D178","金門縣立多年國小","[890]金門縣金沙鎮環島東路4段600號","24.452","118.454","Kinmen","2017"
"08BEAC0A076A","桃園市市立壽山國小","桃園市龜山區萬壽路二段6巷61號","25.0030689","121.3647487","Taoyuan19","2019"
"74DA38F21202","宜蘭縣縣立羅東國中","[265]宜蘭縣羅東鎮中華路99號","24.682","121.767","Ilan","2018"
"08BEAC0A01E6","桃園市市立大成國小","桃園市八德區廣福路31號","24.95831166","121.2981566","Taoyuan19","2019"
"74DA38F207F6","高雄市市立文山國小","高雄市文山國小 高雄市鳳山區鳳松路25巷20號","22.634","120.359","Kaohsiung18","2018"
"74DA38F20A84","苗栗縣縣立談文國小","[361]苗栗縣造橋鄉談文村六鄰54號","24.652","120.85","Miaoli","2018"
"08BEAC0A0058","臺中市立育英國中","臺中市東區育英路30號","24.13585153","120.698321","Taichung19","2019"
"08BEAC0A03A2","桃園市市立建國國小","桃園市桃園區昆明路95號","24.98332","121.3153133","Taoyuan19","2019"
"74DA38F20BE2","高雄市市立溪埔國中","高雄市立溪埔國民中學 高雄市大樹區溪埔里溪埔路1號","22.719","120.443","Kaohsiung18","2018"
"74DA38F2095A","新竹縣縣立寶山國中莒光分校","[308]新竹縣寶山鄉新湖路一段386號","24.736","121.025","HsinchuCounty","2018"
"74DA38ED0454","花蓮縣立佳民國小","[972]花蓮縣秀林鄉佳民村119號","24.053","121.599","Hualien","2018"
"74DA38F20EE6","高雄市市立寶山國小","高雄市寶山國小 高雄市桃源區寶山里2鄰15號","23.055","120.722","Kaohsiung18","2018"
"74DA38F7C61C","市立吳興國小","臺北市信義區松仁路226號","25.025","121.568","Taipei18","2018"
"08BEAC0A008E","臺中市立益民國小","臺中市大里區益民路二段48號","24.113309","120.683704","Taichung19","2019"
"08BEAC09FFDC","臺中市立臺中一中","臺中市北區育才街2號","24.14986023","120.6863038","Taichung19","2019"
"74DA38F210FA","高雄市市立新莊國小","高雄市新莊國小 高雄市左營區自由三路1號","22.669","120.309","Kaohsiung18","2018"
"08BEAC0A0170","臺南市市立長興國小","臺南市仁德區土庫路6號","22.9903984","120.2601868","Tainan19","2019"
"08BEAC0A03AC","雲林縣縣立建國國中","雲林縣北港鎮大同路四六八號","23.57340931","120.2960765","Yunlin19","2019"
"08BEAC0A02CC","臺中市立溪尾國小","臺中市烏日區溪尾里溪岸路26號","24.04114339","120.6399108","Taichung19","2019"
"74DA38F2091C","台東縣縣立桃源國中","[953]臺東縣延平鄉桃源村昇平路178號","22.902","121.08","Taitung","2018"
"74DA38F7C5DA","新北市平溪國小","N/A","25.027","121.737","NewTaipei18","2018"
"08BEAC09FFDE","臺中市立至善國中","臺中市西屯區青海路二段308號","24.1746179","120.6403774","Taichung19","2019"
"08BEAC0A0006","臺中市立神岡國中","臺中市神岡區中山路627號","24.246821","120.6817174","Taichung19","2019"
"08BEAC0A05AA","嘉義縣縣立布袋國中","嘉義縣布袋鎮光復里六棟寮40號","23.360372","120.180582","ChiayiCounty19","2019"
"08BEAC0A004E","臺中市立文雅國小","臺中市大雅區中山北路235號","24.21958833","120.6459116","Taichung19","2019"
"08BEAC0A008A","臺中市立東光國小","臺中市北屯區東光路926號","24.17158833","120.7016649","Taichung19","2019"
"74DA38F20E4A","宜蘭縣縣立萬富國小","[266]宜蘭縣三星鄉萬富村健富路一段309號","24.679","121.688","Ilan","2018"
"08BEAC0A02CA","桃園市市立龍山國小","桃園市桃園區龍泉二街36號","24.9812977","121.2707034","Taoyuan19","2019"
"08BEAC0A03AA","臺南市市立文化國小","臺南市歸仁區文化街二段136號","22.97115846","120.2891279","Tainan19","2019"
"74DA38F20960","新竹縣縣立石光國中","[306]新竹縣關西鎮石光里308巷44號","24.814","121.129","HsinchuCounty","2018"
"74DA38F7C5E0","新北市瑞濱國小","N/A","25.12","121.82","NewTaipei18","2018"
"08BEAC0A05B2","雲林縣私立福智國中","雲林縣古坑鄉麻園村4鄰平和路20號","23.63314337","120.5233067","Yunlin19","2019"
"08BEAC09FFE0","臺南市市立光榮國小","臺南市左鎮區榮和里61之1號","23.0643978119","120.389686584","Tainan19","2019"
"08BEAC0A05B4","臺南市市立南新國中","臺南市新營區民治路65號","23.3093903563","120.309079885","Tainan19","2019"
"74DA38F20E30","高雄市市立獅甲國中","高雄市立獅甲國民中學 高雄市前鎮區建隆里中山三路43號","22.604","120.308","Kaohsiung18","2018"
"08BEAC0A0892","桃園市市立龍安國小","桃園市蘆竹區文中路一段35號","24.99117713","121.266878","Taoyuan19","2019"
"74DA38F20AAE","台東縣縣立萬安國小","[958]臺東縣池上鄉萬安村一鄰5之2號","23.095","121.218","Taitung","2018"
"74DA38F7C50A","市立景美國中","臺北市文山區景華里景中街27號","24.993","121.543","Taipei18","2018"
"74DA38F20B96","高雄市市立文山高中","高雄市立文山高級中學 高雄市鳥松區文德里大埤路31號","22.647","120.353","Kaohsiung18","2018"
"74DA38F7C4AC","新北市廣福國小","N/A","24.986","121.454","NewTaipei18","2018"
"74DA38F20F8E","澎湖縣縣立內垵國小","[881]澎湖縣西嶼鄉內垵村229號","23.57","119.498","Penghu","2018"
"74DA38F20F4C","市立南港國小","臺北市南港區三重里惠民街67號","25.058","121.612","Taipei18","2018"
"08BEAC0A0074","臺中市立四維國小","臺中市北屯區文心路四段956號","24.17052666","120.695755","Taichung19","2019"
"74DA38F7C260","新北市泰山國中","N/A","25.065","121.425","NewTaipei18","2018"
"08BEAC0A03AE","臺中市立忠信國小","臺中市西區林森路155號","24.13870676","120.668708","Taichung19","2019"
"74DA38F20FB8","高雄市市立正興國小","高雄市正興國小 高雄市三民區大豐二路20號","22.646","120.326","Kaohsiung18","2018"
"74DA38F20C12","高雄市市立正興國中","高雄市立正興國民中學 高雄市三民區正興里覺民路850號","22.644","120.32","Kaohsiung18","2018"
"74DA38F7C510","市立民權國中","臺北市大同區重慶北路三段1號","25.064","121.514","Taipei18","2018"
"74DA38F20F3C","市立舊莊國小","臺北市南港區舊莊里舊莊街1段100號","25.04","121.619","Taipei18","2018"
"74DA38F20B10","高雄市市立樟山國小","高雄市樟山國小 高雄市桃源區拉芙蘭里南公路五段440號","23.252","120.819","Kaohsiung18","2018"
"74DA38F20BA6","高雄市市立中正高中","高雄市立中正高級中學 高雄市苓雅區正義里中正一路8號","22.626","120.339","Kaohsiung18","2018"
"08BEAC09FFA4","臺中市立萬和國中","40877臺中市南屯區永春東路885號","24.134294","120.6403907","Taichung19","2019"
"74DA38F20E56","宜蘭縣縣立南澳國小","[272]宜蘭縣南澳鄉南澳村中正路15號","24.466","121.8","Ilan","2018"
"74DA38F7C378","市立永春國小","臺北市信義區永春里松山路225巷48號","25.075","121.494","Taipei18","2018"
"74DA38F208A0","宜蘭縣縣立新南國小","[263]宜蘭縣壯圍鄉新南村120之1號","24.722","121.799","Ilan","2018"
"08BEAC0A07CE","桃園市市立溪海國小","[337]桃園市大園區溪海里十一鄰和平西路一段420號","25.0467979","121.1865009","Taoyuan19","2019"
"74DA38F20C82","苗栗縣縣立新興國小","[351]苗栗縣頭份市下興里水源路157號","24.675","120.913","Miaoli","2018"
"74DA38F7C4E2","新北市光榮國中","N/A","25.07","121.499","NewTaipei18","2018"
"08BEAC0A034A","臺南市市立博愛國小","[701]臺南市東區圍下里前鋒路100號","22.99307518","120.2130248","Tainan19","2019"
"74DA38F20E24","宜蘭縣縣立憲明國小","[266]宜蘭縣三星鄉天山村福山街119號","24.661","121.618","Ilan","2018"
"08BEAC0A007E","臺中市立合作國小","臺中市豐原區西勢路410號","24.24046202","120.7037366","Taichung19","2019"
"08BEAC0A0110","臺中市立光隆國小","臺中市太平區光興路487巷5號","24.10500349","120.7290711","Taichung19","2019"
"08BEAC0A0760","嘉義縣縣立十字國小","嘉義縣阿里山鄉十字村16號","23.492296","120.753933","ChiayiCounty19","2019"
"74DA38F20DA8","屏東縣縣立塭子國小","[931]屏東縣佳冬鄉塭豐村中興路1號","22.409","120.525","Pingtung","2018"
"08BEAC0A0408","臺南市市立永康區勝利國小","[710]臺南市永康區勝學路111號","23.0039843","120.230354","Tainan19","2019"
"74DA38ED062E","花蓮縣立明恥國小","[970]花蓮縣花蓮市中興路41號","25.062","121.451","Hualien","2018"
"08BEAC0A0382","臺中市立富春國小","臺中市豐原區中山路455號","24.25223012","120.7137841","Taichung19","2019"
"74DA38F20CDC","屏東縣縣立長治國中","[908]屏東縣長治鄉德成村中興路578號","22.693","120.544","Pingtung","2018"
"74DA38F7C3E2","新北市板橋幼兒園","N/A","25.02","121.453","NewTaipei18","2018"
"74DA38F20C32","高雄市市立興達國小","高雄市興達國小 高雄市茄萣區民治路2號","22.876","120.196","Kaohsiung18","2018"
"74DA38F209BA","屏東縣縣立建興國小-新開分班","[940]屏東縣枋寮鄉新開村新開一路30號","22.386","120.601","Pingtung","2018"
"74DA38F209C4","屏東縣縣立惠農國小","[904]屏東縣九如鄉東寧村新庄路1號","22.724","120.498","Pingtung","2018"
"74DA38F7C3E6","市立老松國小","臺北市萬華區福音里桂林路64號","25.037","121.502","Taipei18","2018"
"08BEAC0A0078","桃園市市立林森國小","桃園市中壢區林森路95號","24.9452966","121.2266797","Taoyuan19","2019"
"08BEAC0A0080","桃園市市立高榮國小","桃園市楊梅區高山里高上路一段1號","24.93685602","121.1640445","Taoyuan19","2019"
"74DA38F209C6","高雄市市立中山國小","高雄市中山國小 高雄市鳳山區光復路一段120巷8號","22.63","120.35","Kaohsiung18","2018"
"08BEAC0A0082","臺中市立豐東國中","臺中市豐原區豐東路75號","24.2473302","120.7289769","Taichung19","2019"
"08BEAC0A03B0","臺中市立大鵬國小","臺中市西屯區中平路268號","24.1775225268","120.665417388","Taichung19","2019"
"74DA38F7C3F0","新北市國光國小","N/A","25.018","121.452","NewTaipei18","2018"
"74DA38F20D2A","市立敦化國中","臺北市松山區南京東路三段300號","25.048","121.573","Taipei18","2018"
"74DA38B05454","嘉義市立嘉義國中","[600]嘉義市東區王田里圓福街86號","23.487","120.465","Chiayi","2017"
"74DA38F7C30C","新北市新店高中","N/A","24.975","121.532","NewTaipei18","2018"
"74DA38F7C5B2","市立麗山國中","臺北市內湖區內湖路一段629巷42號","25.084","121.566","Taipei18","2018"
"08BEAC0A06F6","臺南市市立將軍國中","臺南市將軍區忠嘉里昌平1之1號","23.206275","120.1498032","Tainan19","2019"
"08BEAC0A01DE","雲林縣縣立六合國小","雲林縣莿桐鄉六合村東興路六三號","23.76830399","120.5631709","Yunlin19","2019"
"74DA38F211CC","屏東縣縣立五溝國小","[923]屏東縣萬巒鄉五溝村西盛路89號","22.59","120.593","Pingtung","2018"
"74DA38F20C2E","高雄市市立王公國小","高雄市王公國小 高雄市林園區王公二路100號","22.504","120.387","Kaohsiung18","2018"
"74DA38F20AAA","苗栗縣縣立南庄國小","[353]苗栗縣南庄鄉東村文化路3號","24.6","120.999","Miaoli","2018"
"74DA38F20F7E","澎湖縣縣立將軍國小","[882]澎湖縣望安鄉將軍村12-8號","23.364","119.525","Penghu","2018"
"74DA38F20C7C","澎湖縣縣立外垵國小","[881]澎湖縣西嶼鄉外垵村29號之3","23.567","119.481","Penghu","2018"
"74DA38F20E54","宜蘭縣縣立大同國小","[267]宜蘭縣大同鄉崙埤村10之9號","24.678","121.609","Ilan","2018"
"08BEAC0A0056","臺中市立九德國小","41445臺中市烏日區九德里長春街300號","24.1096923","120.639177","Taichung19","2019"
"74DA38F7C358","市立東門國小","臺北市中正區東門里仁愛路一段2-4號","25.038","121.52","Taipei18","2018"
"74DA38F20C14","澎湖縣縣立湖西國小","[885]澎湖縣湖西鄉湖西村151號","23.584","119.662","Penghu","2018"
"08BEAC0A009E","臺中市立峰谷國小","臺中市霧峰區峰谷路496號","24.0351578","120.7244602","Taichung19","2019"
"74DA38F20E8E","苗栗縣縣立永興國小","[354]苗栗縣獅潭鄉永興村6鄰55-1號","24.573","120.936","Miaoli","2018"
"74DA38F20DBC","澎湖縣縣立沙港國小","[885]澎湖縣湖西鄉鼎灣村75號","23.595","119.616","Penghu","2018"
"08BEAC0A0204","嘉義縣縣立太和國小","嘉義縣梅山鄉太和村三鄰18號","23.5343063","120.7207781","ChiayiCounty19","2019"
"08BEAC0A0710","臺南市市立新市國小","[744]臺南市新市區中興街1號","23.0788733","120.2957801","Tainan19","2019"
"08BEAC0A045A","臺中市立泰安國小","40760臺中市西屯區環中路二段368號","24.1978683338","120.648902692","Taichung19","2019"
"08BEAC0A0192","臺中市立公明國小","43346臺中市沙鹿區公明里忠貞路213號","24.2432564","120.6094182","Taichung19","2019"
"74DA38F208AA","苗栗縣縣立文山國小","[360]苗栗縣苗栗市文山里4鄰文山41號","24.568","120.812","Miaoli","2018"
"08BEAC0A01CE","臺中市立霧峰國中","臺中市霧峰區北柳里國中路110號","24.067198","120.689126","Taichung19","2019"
"74DA38F20BC6","高雄市市立和平國小","高雄市和平國小 高雄市岡山區和平路1號","22.781","120.303","Kaohsiung18","2018"
"74DA38F7C4EC","新北市景新國小","N/A","24.989","121.515","NewTaipei18","2018"
"08BEAC0A0494","桃園市市立四維國小","[326]桃園市楊梅區金龍三路95號","24.91201121","121.1843914","Taoyuan19","2019"
"08BEAC0A0268","桃園市市立永福國小","桃園市大溪區永福里信義路十二鄰1165號","24.89303695","121.3258542","Taoyuan19","2019"
"74DA38F2108A","屏東縣縣立霧臺國小","[902]屏東縣霧臺鄉霧臺村中山巷44號","22.745","120.731","Pingtung","2018"
"08BEAC0A0630","桃園市市立上湖國小","桃園市楊梅區上湖里上湖二路88號","24.91242669","121.0903218","Taoyuan19","2019"
"74DA38F20BD4","新竹縣縣立新豐國小","[304]新竹縣新豐鄉重興村明德巷13號","24.9","120.988","HsinchuCounty","2018"
"74DA38F20AB6","台東縣縣立電光國小","[956]臺東縣關山鎮電光里中興路93號","23.005","121.178","Taitung","2018"
"74DA38F2100C","高雄市市立苓洲國小","高雄市苓洲國小 高雄市苓雅區四維四路61號","22.615","120.3","Kaohsiung18","2018"
"74DA38F20A94","屏東縣縣立牡丹國小","[945]屏東縣牡丹鄉牡丹村牡丹路93號","22.176","120.837","Pingtung","2018"
"08BEAC0A03BA","臺南市市立將軍國小","臺南市將軍區將貴里58號","23.2147737","120.1365713","Tainan19","2019"
"08BEAC0A002C","臺中市立美群國小","臺中市大里區美群路99號","24.08452187","120.7101046","Taichung19","2019"
"74DA38F209F4","新竹縣縣立信勢國小","[303]新竹縣湖口鄉成功路360號","24.899","121.038","HsinchuCounty","2018"
"74DA38F20976","基隆市立尚智國小","[200]基隆市仁愛區龍安街326號","25.12","121.742","Keelung","2018"
"74DA38F20FBA","高雄市市立光武國小","高雄市光武國小 高雄市三民區光武路35號","22.639","120.334","Kaohsiung18","2018"
"74DA38C7D60C","新竹市立南隘國小","[300]新竹市香山區南隘路二段31號","24.726","120.929","Hsinchu","2017"
"74DA38F20BCE","高雄市市立興田國小","高雄市興田國小 高雄市大樹區興田里興田路59號","22.74","120.445","Kaohsiung18","2018"
"08BEAC0A05A4","桃園市市立介壽國小","[336]桃園市復興區澤仁里中正路33號","24.8156245","121.35105","Taoyuan19","2019"
"74DA38F20EEA","屏東縣縣立高泰國中","[906]屏東縣高樹鄉泰山村產業路225號","22.796","120.374","Pingtung","2018"
"74DA38F7C534","新北市厚德國小","N/A","25.071","121.488","NewTaipei18","2018"
"08BEAC09FFA6","臺中市立烏石分校","臺中市和平區自由里東崎路二段烏石巷61號","24.29291333","120.9350816","Taichung19","2019"
"08BEAC0A0694","雲林縣縣立草嶺國小","雲林縣古坑鄉草嶺村八三號","23.58628786","120.6942448","Yunlin19","2019"
"74DA38F7C5E6","新北市九份國小","N/A","25.107","121.843","NewTaipei18","2018"
"08BEAC09FFD8","臺中市立黎明國中","臺中市南屯區三義里1鄰干城街88號","24.1560887","120.6324264","Taichung19","2019"
"08BEAC0A0348","桃園市市立東安國小","桃園市平鎮區平東路136號","24.91741974","121.2503878","Taoyuan19","2019"
"74DA38F2080E","高雄市市立永芳國小","高雄市永芳國小 高雄市大寮區鳳林三路499號","22.605","120.395","Kaohsiung18","2018"
"08BEAC0A02B8","雲林縣縣立林內國小","雲林縣林內鄉水南村中正路一一一號","23.759643","120.6178546","Yunlin19","2019"
"08BEAC0A04E0","桃園市市立普仁國小","桃園市中壢區中山東路二段425號","24.94975166","121.2447283","Taoyuan19","2019"
"08BEAC0A0076","雲林縣縣立麥寮國小","[638]雲林縣麥寮鄉麥津村中山路二六○號","23.74972164","120.2544486","Yunlin19","2019"
"08BEAC0A0390","臺中市立長安國小","臺中市西屯區櫻花路18號","24.169662","120.653243","Taichung19","2019"
"08BEAC0A0036","臺中市立自由國小","臺中市和平區自由里東崎路二段49號","24.29141333","120.9091333","Taichung19","2019"
"08BEAC0A02B0","雲林縣縣立二崙國中","雲林縣二崙鄉崙西村中正路八八號","23.77324671","120.4071957","Yunlin19","2019"
"74DA38F20D98","澎湖縣縣立山水國小","[880]澎湖縣馬公市山水里140號","23.522","119.595","Penghu","2018"
"74DA38F21072","高雄市市立內門國小","高雄市內門國小 高雄市內門區內豐里內埔24號","22.939","120.46","Kaohsiung18","2018"
"08BEAC09FFA0","桃園市市立北門國小","桃園市桃園區正康三街139號","25.0073154","121.3068939","Taoyuan19","2019"
"08BEAC0A019C","嘉義縣縣立光華國小","嘉義縣竹崎鄉光華村四鄰10號","23.47260972","120.6699748","ChiayiCounty19","2019"
"74DA38F20A62","台東縣縣立利嘉國小","[954]臺東縣卑南鄉利嘉村利嘉路666號","22.776","121.062","Taitung","2018"
"74DA38F208B0","台東縣縣立錦屏國小","[957]臺東縣海端鄉廣原村錦屏1號","23.132","121.176","Taitung","2018"
"74DA38F7C5D2","新北市青山國中","N/A","25.059","121.656","NewTaipei18","2018"
"74DA38F20E9C","新竹縣縣立博愛國小","[302]新竹縣竹北市光明六路72號","24.831","121.005","HsinchuCounty","2018"
"08BEAC09FFC4","臺中市立中華國小","臺中市太平區大源路1之20號","24.14763549","120.7259451","Taichung19","2019"
"08BEAC0A00D8","臺南市市立東原國小","臺南市東山區東原里23鄰8號","23.2663897","120.446666","Tainan19","2019"
"74DA38F209B8","台東縣縣立尚武國小","[965]臺東縣大武鄉尚武村八鄰學府路7號","22.34","120.888","Taitung","2018"
"74DA38F20B7E","市立西湖國小","臺北市內湖區西湖里環山路1段25號","25.083","121.565","Taipei18","2018"
"74DA38F20EFA","高雄市市立二苓國小","高雄市二苓國小 高雄市小港區立群路6號","22.564","120.353","Kaohsiung18","2018"
"74DA38F20ACE","基隆市立建德幼兒園","基隆市","25.121","121.723","Keelung","2018"
"74DA38F20D1C","屏東縣縣立佳佐國小","[923]屏東縣萬巒鄉佳和村佳興路59號","22.571","120.595","Pingtung","2018"
"74DA38F21140","台東縣縣立瑞源國中","[955]臺東縣鹿野鄉瑞和村瑞景路三段1號","25.062","121.451","Taitung","2018"
"74DA38C7CF7A","金門縣備品","金門縣","55.687","12.527","Backup2017","2017"
"74DA38F20FD2","澎湖縣縣立合橫國小","[881]澎湖縣西嶼鄉合界村76號之2","23.638","119.531","Penghu","2018"
"08BEAC0A023A","雲林縣縣立土庫國小","雲林縣土庫鎮順天里中正路六九號","23.6760312","120.3895582","Yunlin19","2019"
"74DA38F20840","台東縣縣立土坂國小","[966]臺東縣達仁鄉土坂村10號","22.454","120.885","Taitung","2018"
"74DA38B053BA","嘉義私立仁義高級中學","[600]嘉義市鹿寮里紅毛碑125之1號","23.459","120.486","Chiayi","2017"
"74DA38F208EA","屏東縣縣立泰武國小","[921]屏東縣泰武鄉泰武村阿夫魯岸路1號","22.606","120.61","Pingtung","2018"
"74DA38C7D63C","新竹市立竹蓮國小","[300]新竹市東區食品路226號","25.062","121.451","Hsinchu","2017"
"74DA38F211E0","宜蘭縣縣立蘇澳國中","[270]宜蘭縣蘇澳鎮中山路二段1號","24.595","121.836","Ilan","2018"
"74DA38F7C54E","新北市秀峰國小","N/A","25.063","121.661","NewTaipei18","2018"
"74DA38F20C6A","高雄市市立兆湘國小","高雄市兆湘國小 高雄市岡山區介壽路60號","22.784","120.286","Kaohsiung18","2018"
"74DA38F20900","宜蘭縣縣立壯圍國小","[263]宜蘭縣壯圍鄉吉祥村壯五路55號","24.743","121.79","Ilan","2018"
"08BEAC0A0310","雲林縣縣立雲林國中","雲林縣斗六市明德路五九九號","23.6999504","120.5328319","Yunlin19","2019"
